year,country,energy_production,energy_consumption,co2_emission,eficiency,co2_pc,Energy_type_nuclear,Energy_type_renewables_n_other
1980-01-01,Venezuela,-0.7629284962580845,-0.7967668799304429,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1980-01-01,Venezuela,1.371883647024962,0.19366619511516628,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,0.0
1980-01-01,Venezuela,-0.05793752092832914,-0.020842837181000853,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,0.0
1980-01-01,Venezuela,-1.1130443862073947,-1.2039515935550942,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,0.0
1981-01-01,Venezuela,-0.750570084272208,-0.7828968197870443,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1981-01-01,Venezuela,1.3543085131608383,0.2543930004069962,0.7591247957075262,0.1493515273141825,0.649698742419969,0.0,0.0
1981-01-01,Venezuela,0.011595599648188418,0.055599788608299366,0.5614715021645265,0.6674152352814887,0.06298595290886472,0.0,0.0
1981-01-01,Venezuela,-1.1130443862073947,-1.2070040773629913,-0.7837373950661761,1.381133842738778,-0.6096007223101108,0.0,0.0
1982-01-01,Venezuela,-0.730232009013629,-0.7668875378480375,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1982-01-01,Venezuela,1.3019642234288125,0.2433108959746631,0.7890446788911324,0.21957745342013088,0.649698742419969,0.0,0.0
1982-01-01,Venezuela,0.04603772592976994,0.09337306737612683,0.599122055713571,0.6856470605753809,0.06298595290886472,0.0,0.0
1982-01-01,Venezuela,-1.110377633851676,-1.2070040773629913,-0.7973283736389867,1.354900071208832,-0.6096007223101108,0.0,0.0
1983-01-01,Venezuela,-0.6768828916516182,-0.7046457241091885,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1983-01-01,Venezuela,1.2743104104833043,0.19170227435293974,0.7831779487628725,0.23261183039368438,0.649698742419969,0.0,0.0
1983-01-01,Venezuela,0.016740457267595182,0.06124613028360224,0.616810594380068,0.7157206516179425,0.06298595290886472,0.0,0.0
1983-01-01,Venezuela,-1.1130443862073947,-1.2039515935550942,-0.9088658105782147,1.2799228333664778,-0.6096007223101108,0.0,0.0
1984-01-01,Venezuela,-0.6576817076201823,-0.6809503752868803,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1984-01-01,Venezuela,1.270719647400711,0.15050569503045255,0.7585954900331996,0.208923408282487,0.36634610008164237,0.0,0.0
1984-01-01,Venezuela,0.057896652307826146,0.10636471357783776,0.6017084273711386,0.6823801289510878,0.06298595290886472,0.0,0.0
1984-01-01,Venezuela,-1.110377633851676,-1.2039515935550942,-0.8283844406349555,1.3161624469963447,-0.6096007223101108,0.0,0.0
1985-01-01,Venezuela,-0.6109347596538564,-0.6245048952346663,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1985-01-01,Venezuela,1.2323616521376446,0.15664823655584317,0.7388682224706712,0.214013559726513,0.36634610008164237,0.0,0.0
1985-01-01,Venezuela,0.06669216270640976,0.11599558669905989,0.6229148543433198,0.6974786454884531,0.06298595290886472,0.0,0.0
1985-01-01,Venezuela,-1.110377633851676,-1.2039515935550942,-0.8243914056099807,1.3061300583028284,-0.6096007223101108,0.0,0.0
1986-01-01,Venezuela,-0.5535851848483816,-0.5586467869621538,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1986-01-01,Venezuela,1.2740456119001455,0.19366619511516628,0.7455762160874322,0.19274145715367907,0.36634610008164237,0.0,0.0
1986-01-01,Venezuela,0.1296339030378791,0.18479570982825366,0.6277246588808264,0.6723317895340252,0.06298595290886472,0.0,0.0
1986-01-01,Venezuela,-1.110377633851676,-1.2039515935550942,-0.7493692278596593,1.3799097156756075,-0.6096007223101108,0.0,0.0
1987-01-01,Venezuela,-0.4561670002592043,-0.4523061089880301,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1987-01-01,Venezuela,1.2628876221238903,0.19268475379605335,0.7585954900331996,0.2142896577779158,0.36634610008164237,0.0,0.0
1987-01-01,Venezuela,0.11037295430771209,0.1637644804269984,0.6595787342466627,0.7105609178432406,0.06298595290886472,0.0,0.0
1987-01-01,Venezuela,-1.1050587416095832,-1.2039515935550942,-0.7356805894083398,1.1910197666560915,-0.6096007223101108,0.0,0.0
1988-01-01,Venezuela,-0.4057124368437264,-0.3980719070744092,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1988-01-01,Venezuela,1.308530013861149,0.1748396560054484,0.7585954900331996,0.18231374026109218,0.36634610008164237,0.0,0.0
1988-01-01,Venezuela,0.10944538320367059,0.16275115285629105,0.6502213906655806,0.7024214185910432,0.06298595290886472,0.0,0.0
1988-01-01,Venezuela,-1.0325818838536638,-1.2039515935550942,-0.7524970762287838,0.4587497379087898,-0.6096007223101108,0.0,0.0
1989-01-01,Venezuela,-0.39343974882574817,-0.38615271421190983,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1989-01-01,Venezuela,1.3100927992186555,0.1576681304871353,0.7455762160874322,0.16736582858358667,0.36634610008164237,0.0,0.0
1989-01-01,Venezuela,0.22660669618808502,0.2903729502589884,0.6496643791529745,0.647520892224731,0.06298595290886472,0.0,0.0
1989-01-01,Venezuela,-0.9564324427657807,-1.2070040773629913,-0.7800966109461142,0.1656982165099283,-0.6096007223101108,0.0,0.0
1990-01-01,Venezuela,-0.3588826840468492,-0.3494442003215654,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1990-01-01,Venezuela,1.367855382508772,0.17183207698801398,0.7388682224706712,0.11741869944624164,0.36634610008164237,0.0,0.0
1990-01-01,Venezuela,0.21845078476612917,0.2815135156306218,0.707569230093375,0.7054959754409658,0.06298595290886472,0.0,0.0
1990-01-01,Venezuela,-0.9540437976213892,-1.2070040773629913,-0.8283844406349555,0.06842635213116822,-0.6096007223101108,0.0,0.0
1991-01-01,Venezuela,-0.24781566152826834,-0.227832738586263,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1991-01-01,Venezuela,1.4181250666079273,0.1857855031739704,0.7455762160874322,0.08504636538043932,0.36634610008164237,0.0,0.0
1991-01-01,Venezuela,0.24982362604176564,0.3155718984332601,0.7037265343995889,0.6876363036894436,0.06298595290886472,0.0,0.0
1991-01-01,Venezuela,-0.9540437976213892,-1.2070040773629913,-0.8809108351232242,-0.037638225592213734,-0.6096007223101108,0.0,0.0
1992-01-01,Venezuela,-0.2162260265523943,-0.19431057398345028,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1992-01-01,Venezuela,1.4181250666079273,0.2072982986501698,0.7455762160874322,0.08508554134479218,0.36634610008164237,0.0,0.0
1992-01-01,Venezuela,0.2209057829689509,0.28418067534369157,0.7188956761679212,0.7149678531132659,0.06298595290886472,0.0,0.0
1992-01-01,Venezuela,-0.9350817810072771,-1.2070040773629913,-0.8846473248262785,-0.09239470766359176,-0.6096007223101108,0.0,0.0
1993-01-01,Venezuela,-0.2162260265523943,-0.1928756281116571,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1993-01-01,Venezuela,1.4356048240609922,0.2188246825020101,0.7585954900331996,0.08477201935911613,0.36634610008164237,0.0,0.0
1993-01-01,Venezuela,0.27010569269068974,0.3375602027170268,0.7049448104046551,0.6796493769807026,0.06298595290886472,0.0,0.0
1993-01-01,Venezuela,-0.8440319599710153,-1.2070040773629913,-0.8956472203996351,-0.2859430566358567,-0.6096007223101108,0.0,0.0
1994-01-01,Venezuela,-0.1656075066778928,-0.13695519632532108,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1994-01-01,Venezuela,1.4601873464684385,0.24238121892375017,0.7521503074269742,0.0572071414222995,0.36634610008164237,0.0,0.0
1994-01-01,Venezuela,0.3245169188750306,0.39643066493684725,0.7285435214348549,0.6772547487746563,0.06298595290886472,0.0,0.0
1994-01-01,Venezuela,-0.8135679984598966,-1.2070040773629913,-0.8869029892035508,-0.30817821211000934,-0.6096007223101108,0.0,0.0
1995-01-01,Venezuela,-0.1643732586443444,-0.1328741239661281,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1995-01-01,Venezuela,1.4864806912199273,0.26079510568821257,0.7649164876899327,0.04811615692328729,0.36634610008164237,0.0,0.0
1995-01-01,Venezuela,0.3359696295465644,0.40879973077559,0.7545174832961362,0.6964973954608111,0.36634610008164237,0.0,0.0
1995-01-01,Venezuela,-0.8265384817728916,-1.2070040773629913,-0.8450398566305716,-0.20178116757862613,-0.6096007223101108,0.0,0.0
1996-01-01,Venezuela,-0.13279544053976183,-0.09813659786968519,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1996-01-01,Venezuela,1.5150718789872584,0.25071407829936004,0.7890446788911324,0.04854786403786827,0.36634610008164237,0.0,0.0
1996-01-01,Venezuela,0.3935191358205377,0.470834294233524,0.7602062566386081,0.6759913297876127,0.36634610008164237,0.0,0.0
1996-01-01,Venezuela,-0.8550830414489454,-1.2070040773629913,-0.8267166685075993,-0.12401451862399997,-0.6096007223101108,0.0,0.0
1997-01-01,Venezuela,-0.09985631786289638,-0.061949494706906916,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1997-01-01,Venezuela,1.5567891767101878,0.27256463852507,0.7772035864566107,-0.0038560782756362176,0.36634610008164237,0.0,0.0
1997-01-01,Venezuela,0.41949419214827804,0.49876725285742984,0.7872898962305135,0.6903507252981024,0.36634610008164237,0.0,0.0
1997-01-01,Venezuela,-0.7608605587770572,-1.2070040773629913,-0.8270497633297879,-0.2566585875693538,-0.6096007223101108,0.0,0.0
1998-01-01,Venezuela,-0.09293684160247782,-0.05687972770414404,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1998-01-01,Venezuela,1.5433987148416988,0.2788383062863234,0.7772035864566107,0.009130602675731231,0.36634610008164237,0.0,0.0
1998-01-01,Venezuela,0.5027859393172417,0.5880500629024156,0.7993224987378579,0.664057612253467,0.36634610008164237,0.0,0.0
1998-01-01,Venezuela,-0.6275611229654174,-1.2039515935550942,-0.8391964013708003,-0.4138559708404936,-0.6096007223101108,0.0,0.0
1999-01-01,Venezuela,-0.06127062637281898,-0.02328833109602145,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
1999-01-01,Venezuela,1.4999550058089643,0.2779447746356094,0.7772035864566107,0.04945285714475612,0.06298595290886472,0.0,0.0
1999-01-01,Venezuela,0.3815383019453588,0.4579363534588793,0.8383512443484833,0.7558695023497765,0.36634610008164237,0.0,0.0
1999-01-01,Venezuela,-0.6538765424508368,-1.2039515935550942,-0.9156108263089531,-0.5427501526906399,-0.6096007223101108,0.0,0.0
2000-01-01,Venezuela,-0.03817467499819558,0.0044893509360104875,-1.0892747387870434,-1.094162764197154,-0.6096007223101108,0.0,1.0
2000-01-01,Venezuela,1.5455359750394895,0.3189912635447751,0.7890446788911324,0.019930228611200345,0.36634610008164237,0.0,0.0
